"edrpou","name"
193275,"ККЕУ ДВНЗ ""КНЕУ iм.В.Гетьмана"""
193275,"КФ ПАТ КБ ""ПРИВАТБАНК"" М. КР.РIГ"
193329,"Кривор.коксохімічний технікум НМетАУ"
193329,"Криворiзький коксохiмiчний технiкум НМ"
193370,"ДЗ ""Дн-кий інст.проф.розвитку і освіти"
193387,"ДВНЗ ""ДІК"""
193418,"ДВНЗ ""ДТЕК"""
193424,"Нiкопольський технiкум НМетАУ"
193447,"Дніпродз.металург.коледж"
193594,"ДIТ"
193602,"ДВНЗ ""КМТК"""
203134,"ПАТ ""КОРОСТЕНСЬКИЙ МАШИНОБУДІВНИЙ ЗАВО"
203134,"ВАТ ""Кор.машбудзавод"""
203594,"ПАТ ""Броварський завод пластмас"""
203826,"ПАТ ""Азот"""
204033,"ПАТ ""Черкаське ТЕЦ"""
204470,"ПрАТ ""Нiфар"""
204777,"КТ""ТОВ""ЗАПОРIЗЬКИЙ АВТОГЕННИЙ ЗАВОД""I"
208746,"ДВНЗ ""ДПК"""
208752,"Днi-ський технологiчний коледж ДДТУ"
208775,"Слов'янськ.хім-механ.тех-м"
208775,"СХМТ"
210217,"Інститут монокристалів НАН України"
210217,"Iнститут монокристалiв НАНУкраїни"
213121,"ДП завод ""Електроважмаш"""
214244,"ПАТ""Iскра"""
216194,"ДВНЗ ""Олександрійський політех.коледж"""
216194,"ДВНЗ""Олександрiйський полiтех. коледж"""
216220,"ХПКК"
216881,"ДУ ""IТПМ НАН України"""
216881,"ДУ ""ІТПМ НАН України"""
217679,"ПАТ ""Хiммаш"""
220026,"Павлоградський технікум ДВНЗ ""НГУ"""
220032,"ДВНЗ БКПЕ та П"
220061,"ДВНЗ ""ДМТК"""
232006,"ВАТ ""ЛЗПК"""
267246,"ВП ""Рiвненська дистанцiя водопостачанн"
267246,"ВП""Рiвне дистанцiя водопостачання"""
275926,"ЖТК"
276044,"УкрНДІНанобіотехнологій"
276104,"Карпатський біосферний заповідник"
282406,"ПРаТ ""Корост.з-д ЗБШ"""
284017,"ВАТ ВНЗ"
284049,"ДВНЗ ""Кам.-Подільськ.індустр.коледж"""
284049,"Iндустріальний коледж"
291003,"ОБКОМ ПРОФ.РОБIТНИКIВ ДЕРЖУСТАНОВ"
291121,"Київська обл.орган.профсп.прац.держуст"
291121,"Київська обл.орг.проф.прац.держустанов"
291121,"Райком профспiлки прац.держустанов"
291121,"Київський обком про.прац. держустанов"
291121,"Київська обл.орг.проф.працiвникiв"
291121,"Райком профспiлки прац.держ.установ"
291121,"Полiська профспiлка працiвникiв держ.у"
291121,"КООП працiвникiв держустанов"
291121,"Київська обл.орган.проф.прац.держустан"
291121,"Обком ПК працiвникiв держустанов"
291121,"Київська обл.орган.профсп.працiв.держу"
291121,"Київ обл.о-цiя профспiлки прац.держуст"
291150,"Обком профспiлки держустанов"
291150,"Обком.профс.пр.держ.установ"
291150,"Обком профспілки ПДУ"
291150,"Обком профспiлки працiвникiв держ.уста"
291150,"Обком профспiлки ПДУ Голованiвськ"
291150,"Обком профспiлки"
291150,"Обласна профспiлкова органiзацiя ПДУ"
291150,"обком профспiлки працiвникiв держустан"
291150,"Кiровоградська облпрофорганiзацiя ПДУ"
292422,"ВАТ ""Коростенський кар""єр"""
292528,"ПАТ ""АНДЕЗИТ"""
292623,"ПАТ""Тернопiльський кар""єр"""
292623,"ПАТ ""Тенопільський карєр"""
292942,"ПАТ""КЦЗ-ПУШКА"""
301902,"ДВНЗ ДКТД"
301931,"ККЛП"
301948,"Львів.держ. коледж легкої пром-ті"
309111,"ЗАТ Фiрма ""Арсанiя"""
310692,"ПАТ""ЖПМК №6"""
373758,"ПАТ ""Вінницький ОЖК"""
374870,"ПАТ ""Монфарм"""
375409,"ІВАНО-ФРАНКІВСЬКЕ ОБЛАСНЕ ДЕРЖАВНЕ ОБ'"
375757,"АТ ""Козятинхлiб"""
375757,"ПАТ ""Козятинхлiб"""
375757,"ПАТ "" Козятинхлiб"""
375757,"ПАТ  "" Козятинхлiб"""
375763,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ВІННИЦ"
375929,"ПАТ ""Дзержинський хлiбокомбiнат"""
376107,"ПАТ ""Хлiб"""
376716,"ТДВ ""Вознесенський хлiбозавод"""
377176,"ТзОВ Вол.-Волинський хлiбозавод"
377176,"ТзОВ ""Вол.Вол.хлiбозавод"""
377182,"ВАТ Ковельський хлібокомбінат"
377182,"ТОВ Ковельський хлiбокомбiнат"
377182,"ПрАТ""Ковельський хлiбокомбiнат"""
377182,"Ковельський хлiбокомбiнат"
377213,"ПрАТ ""Нововолинський хлiбозавод"""
377727,"ПАТ""Овруцький Хлiбзавод"""
377791,"ВАТ ""Коростенський хлiбозавод"""
378000,"ПрАТ ""Дн-ський хлiбзавод №9"""
378000,"ПраТ ""Днiпропетровський хлiбзавод №9"""
378000,"ПрАТ ""Дніпропетровський хлібзавод №9"""
378000,"ПрАТ ""Дніпр-кий хлібзавод №9"""
378201,"ПАТ Василiвський хлiбокомбiнат"""
378632,"ТОВ""БIлоцеркiвський хлiбокомбiнат"""
378632,"ТОВ ""Бiлоцеркiвський хлiбокомбiнат"""
379494,"ПАТ ""ШОСТКИНСЬКИЙ ХЛІБОКОМБІНАТ"""
379614,"ПАТ Конотопський   хлiбокомбiнат"
380267,"ПАТ""Херсонський хлiбокомбiнат"""
380267,"ПАТ Херсонський хлiбокомбiнат"
380267,"ПАТ ""ХЕРСОНСЬКИЙ ХЛIБОКОМБIНАТ"""
380445,"ПрАТ ""Славутський Хлiбозавод"""
380445,"ПрАТ ""Славутський хлiбозавод"""
380445,"ПрАТ"" Славутський хлiбозавод """
380445,"ПрАТ ""Славутський хлiбзавод"""
380445,"Славутський хлiбзавод"
380497,"ПрАТ Iзяславський хлiбозавод"
381381,"ПАТ ""Нiкопольський хлiбокомбiнат"""
381381,"ПАТ""Нiкопольський хлiбокомбiнат"""
381522,"ПАТ""Криворiжхлiб"""
381522,"ПАТ ""Криворiжхлiб"""
381539,"ТОВ""Криворiзький хлiбзавод№ 1"""
381539,"ТОВ ""Криворiзький хлiбозавод №1"""
381574,"ПАТ ""Київхлiб"""
381574,"ПАТ""Київхлiб"""
381574,"ПАТ ""КИЇВХЛIБ"""
381574,"ПАТ""Київхліб"""
381574,"ПАТ ""Київхліб"""
381976,"ПАТ ""Люботинський  хлiбозавод"""
381976,"ПАТ""Люботинський хлiбозавод"""
381976,"ПАТ ""Люботинський хлiбозавод"""
382013,"ПАТ ""Вінницька кондитерська фабрика"""
382208,"ПАТ ""Полтавакондитер"""
382763,"Райком профспiлки медпрацiвникiв"
383320,"ПрАТ ""Компанія Ензим"""
383679,"ТОВ ""Він.завод пакув.виробів ""Вінтар"""
384331,"Райком профспiлки"
384354,"РК профспiлки медпрацiвникiв."
384360,"Обком профспiлки працiвникiв охорони"
384360,"Обком профспiлки медпрацiвникiв."
384360,"ОП працiвникiв охорони здоровя"
384360,"Обком проспiлки медпрацiвникiв"
384360,"Обл.орг.профсп.охорони здоров'я"
384408,"Райком профспiлки медпрацiвникiв"
386956,"Полiська ППОЗ"
389110,"Свалявський технічний коледж НУХТ"
389216,"Смiл.технiкум харчових технологiй НУХТ"
389216,"Смілянський ТХТ НУХТ"
389357,"ДНЗ ""Львівське ВПУ ХТ"""
390225,"ДО ""Рiвнехарчопром"""
413245,"ПРАТ ""ДНІСТРОВСЬКИЙ"""
418107,"ПАТ""Первомайський МКК"""
418107,"ПАТ""Первом. молочноконсерв. комбiнат"""
418107,"""Первомайський молочноконсервний комбi"
418722,"СТОВ ""Мрiя"""
419667,"Технологічно-промисловий коледж ВНАУ"
419667,"Вiн.фiлiя ПАТ КБ ""ПриватБанк"""
419667,"Вiн.фiлiя ПАТ КБ""Приват Банк"""
419680,"Технолого-економiчний коледж БНАУ"
419880,"ІПР"
424444,"ПрАТ ""Лiтинський молзавод"""
424444,"ПАТ""Лiтинський молочний завод"""
424444,"ПрАТ """"Лiтинський молзавод"""
424444,"ТОВ""Лiтинський молочний завод"""
424444,"ПАТ ""Лiтинський молочний завод"""
424444,"ПрАТ Лiтинський молочний завод"
424444,"ПАТ ""ЛIТИНСЬКИЙ МОЛОЧНИЙ ЗАВОД"""
426302,"ДП ""Волиньторф"""
428270,"Упр.АПР Приазовської РДА"
430447,"Сульська сільська рада"
430798,"Дніпровська с/рада"
430999,"Зарічненська с/р"
431094,"Краснознам'янська сільрада"
431183,"Українська сільська рада"
431585,"Скадовська сільська рада"
431680,"Головинська с/р"
432538,"Барводоканал"
433319,"ПКВ Шосткинської міськради ""УКБ"""
433319,"ПКВ Шосткинської мiськради УКБ"
433331,"УКБДГ Сумської міської ради"
433414,"Осійська сільська рада"
433454,"Олександрівська сільська рада"
433454,"Олександрiвська сiльська рада"
433466,"Інгульська сільська рада"
433466,"Iнгульська сiльська рада"
434135,"УК у Синельник.р/с.Новогнiде/41020900"
439322,"Хмельницьке облвідділення ФСС з ТВП"
439322,"ХМЕЛЬНИЦЬКЕ ОБЛАСНЕ ВІДДІЛЕННЯ ФСС"
439322,"Хмельницьке ОВ ФСС з ТВП"
443128,"ПАТ""Тростянецький м'ясокомбiнат"""
443128,"ПАТ ""Тростянецький м'ясокомбiнат"""
443418,"ПАТ ""Коростенський м""ясокомбiнат"""
444010,"ПАТ ""Охтирський м'ясокомбiнат"""
444049,"ПАТ ""Конотопм""ясо"""
444381,"ПАТ ""Прилуцький птахокомбiнат"""
444582,"ТОВ ""Ямпiльський маслосирзавод"""
444837,"ПАТ ""Старобiльський молокозавод"""
444932,"ПрАТ""Криворiзький  мiськмолокозавод №1"
444932,"ПрАТ""Криворiзький мiськмолокозавод №1"""
444932,"ПрАТ ""Криворізький міськмолокозавод №"
444932,"ПАТ ""Криворiзький мiськмолокозавод №1"""
444932,"ПрАТ ""Криворiзький мiськмол з-д №1"""
444932,"ПрАТ ""Криворiзький мiськмолокозавод №1"
444932,"ПрАТ""Криворiзький мiськмолокозавод №1"
444932,"ПрАТ ""Крив.мiськмолокозавод №1"""
444932,"ПрАТ""Крив.мiськмолокозавод №1"""
444932,"ПрАТ""Криворiзький мiськмолокозавод№1"""
445185,"Степова сільська рада"
445676,"ТДВ ""Iвано-Франкiвський мiськмолокозав"
445676,"ТДВ "" Iвано-Франкiвський мiськмолокоза"
445676,"ТДВ ""Iв.-Фр.мiськмолокозавод"""
445676,"ТзДВ""Iвано-Франківський міськмолокозав"
445720,"ПАТ ""Городенкiвський сирзавод"""
445794,"ПАТ ""ЖЛК-Україна"""
445794,"ПАТ""ЖЛК-Україна"""
445883,"ПрАТ ""Кагма"""
445883,"ПрАТ "" Кагма"""
445914,"ПрАТ ""Обухiв молокозавод"""
445914,"ПрАТ""Обухiвський  молокозавод"""
445914,"ПрАТ ""Обухiвський молокозавод"""
445914,"ПрАТ ""ОБУХІВСЬКИЙ МОЛОКОЗАВОД"""
